time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2016-09-19T15:40:30.60Z,62.4092570,25.6553791,1133.955,-12.73,7.61,6.14,1.354,2.135,0.24,149.12457,0.97093,3,11
2016-09-19T15:40:30.80Z,62.4092338,25.6554085,1132.671,-12.90,7.60,6.24,1.353,2.135,0.24,149.48402,0.96068,3,11
2016-09-19T15:40:31.00Z,62.4092103,25.6554387,1131.402,-13.07,7.87,6.27,1.351,2.135,0.24,148.95346,0.94025,3,11
2016-09-19T15:40:31.20Z,62.4091861,25.6554705,1130.097,-13.44,8.18,6.38,1.350,2.135,0.25,148.68768,0.87407,3,11
2016-09-19T15:40:31.40Z,62.4091623,25.6555008,1128.841,-13.32,7.83,6.27,1.349,2.134,0.27,149.56007,0.88026,3,11
2016-09-19T15:40:31.60Z,62.4091382,25.6555307,1127.611,-13.40,7.72,6.18,1.348,2.133,0.27,150.04824,0.87620,3,11
2016-09-19T15:40:31.80Z,62.4091141,25.6555588,1126.364,-13.46,7.38,6.31,1.347,2.132,0.25,151.27684,0.90750,3,11
2016-09-19T15:40:32.00Z,62.4090891,25.6555873,1125.010,-13.92,7.50,6.62,1.347,2.133,0.26,151.69455,0.93100,3,11
2016-09-19T15:40:32.20Z,62.4090647,25.6556182,1123.557,-13.58,8.05,6.94,1.347,2.134,0.26,149.33427,0.93588,3,11
2016-09-19T15:40:32.40Z,62.4090396,25.6556507,1122.053,-13.94,8.43,7.15,1.348,2.135,0.28,148.84259,0.95465,3,11
2016-09-19T15:40:32.60Z,62.4090144,25.6556837,1120.426,-14.00,8.66,7.58,1.349,2.135,0.27,148.23883,1.01797,3,11
2016-09-19T15:40:32.80Z,62.4089895,25.6557174,1118.779,-13.87,8.81,7.80,1.350,2.131,0.27,147.59760,1.05038,3,11
2016-09-19T15:40:33.00Z,62.4089643,25.6557497,1117.096,-14.00,8.46,8.06,1.351,2.127,0.27,148.84776,0.96031,3,11
2016-09-19T15:40:33.20Z,62.4089389,25.6557826,1115.385,-14.11,8.49,8.19,1.351,2.124,0.27,148.94808,0.96663,3,11
2016-09-19T15:40:33.40Z,62.4089132,25.6558136,1113.663,-14.27,8.11,8.42,1.353,2.125,0.30,150.39436,0.98654,3,11
2016-09-19T15:40:33.60Z,62.4088883,25.6558470,1111.907,-13.91,8.58,8.52,1.354,2.126,0.29,148.32511,0.97689,3,11
2016-09-19T15:40:33.80Z,62.4088628,25.6558819,1110.155,-14.11,9.01,8.63,1.355,2.126,0.29,147.45432,0.88677,3,11
2016-09-19T15:40:34.00Z,62.4088372,25.6559178,1108.363,-14.27,9.27,8.75,1.356,2.127,0.29,146.97155,0.87425,3,11
2016-09-19T15:40:34.20Z,62.4088116,25.6559549,1106.612,-14.27,9.57,8.74,1.356,2.127,0.28,146.16738,0.89956,3,11
2016-09-19T15:40:34.40Z,62.4087859,25.6559922,1104.834,-14.30,9.60,8.78,1.357,2.127,0.28,146.12853,0.89661,3,11
2016-09-19T15:40:34.60Z,62.4087602,25.6560320,1103.076,-14.24,10.18,8.71,1.356,2.128,0.26,144.43732,0.86634,3,11
2016-09-19T15:40:34.80Z,62.4087345,25.6560712,1101.309,-14.29,10.11,8.70,1.356,2.130,0.26,144.72196,0.87260,3,11
2016-09-19T15:40:35.00Z,62.4087085,25.6561104,1099.582,-14.41,10.09,8.70,1.354,2.131,0.25,145.00322,0.79585,3,11
2016-09-19T15:40:35.20Z,62.4086820,25.6561478,1097.930,-14.78,9.71,8.59,1.353,2.132,0.25,146.71125,0.82284,3,11
2016-09-19T15:40:35.40Z,62.4086559,25.6561883,1096.188,-14.47,10.41,8.57,1.353,2.135,0.25,144.25982,0.86275,3,11
2016-09-19T15:40:35.60Z,62.4086299,25.6562288,1094.505,-14.50,10.47,8.50,1.353,2.138,0.26,144.17467,0.86309,3,11
2016-09-19T15:40:35.80Z,62.4086038,25.6562697,1092.825,-14.51,10.57,8.46,1.353,2.141,0.27,143.94397,0.86364,3,11
2016-09-19T15:40:36.00Z,62.4085778,25.6563107,1091.190,-14.46,10.60,8.38,1.354,2.145,0.27,143.75176,0.86620,3,11
2016-09-19T15:40:36.20Z,62.4085519,25.6563523,1089.567,-14.47,10.71,8.29,1.354,2.147,0.27,143.48965,0.81852,3,11
2016-09-19T15:40:36.40Z,62.4085258,25.6563940,1087.960,-14.59,10.79,8.22,1.354,2.150,0.27,143.52278,0.82982,3,11
2016-09-19T15:40:36.60Z,62.4084999,25.6564355,1086.385,-14.44,10.73,8.14,1.355,2.153,0.28,143.39915,0.83436,3,11
2016-09-19T15:40:36.80Z,62.4084739,25.6564771,1084.776,-14.51,10.74,8.11,1.356,2.157,0.28,143.49900,0.83124,3,11
2016-09-19T15:40:37.00Z,62.4084479,25.6565194,1083.213,-14.50,10.88,8.02,1.356,2.160,0.28,143.12224,0.83077,3,11
2016-09-19T15:40:37.20Z,62.4084223,25.6565622,1081.631,-14.36,11.08,7.92,1.355,2.163,0.25,142.34876,0.82023,3,11
2016-09-19T15:40:37.40Z,62.4083964,25.6566050,1080.108,-14.43,11.10,7.82,1.355,2.166,0.25,142.44425,0.83196,3,11
2016-09-19T15:40:37.60Z,62.4083703,25.6566466,1078.599,-14.57,10.80,7.79,1.353,2.167,0.25,143.45891,0.77035,3,11
2016-09-19T15:40:37.80Z,62.4083442,25.6566889,1077.036,-14.57,10.92,7.72,1.352,2.167,0.25,143.15867,0.75563,3,11
2016-09-19T15:40:38.00Z,62.4083180,25.6567305,1075.494,-14.62,10.75,7.70,1.351,2.169,0.24,143.65821,0.75935,3,11
2016-09-19T15:40:38.20Z,62.4082916,25.6567719,1073.934,-14.70,10.70,7.70,1.350,2.169,0.24,143.93889,0.74347,3,11
2016-09-19T15:40:38.40Z,62.4082649,25.6568135,1072.416,-14.88,10.77,7.63,1.349,2.170,0.24,144.10171,0.73333,3,11
2016-09-19T15:40:38.60Z,62.4082382,25.6568543,1070.866,-14.87,10.63,7.69,1.346,2.167,0.23,144.44802,0.71345,3,11
2016-09-19T15:40:38.80Z,62.4082112,25.6568942,1069.311,-15.04,10.41,7.74,1.342,2.165,0.23,145.30411,0.72153,3,11
2016-09-19T15:40:39.00Z,62.4081844,25.6569341,1067.777,-14.99,10.41,7.78,1.338,2.164,0.23,145.23203,0.71808,3,11
2016-09-19T15:40:39.20Z,62.4081576,25.6569744,1066.282,-14.96,10.47,7.75,1.334,2.164,0.23,145.01337,0.73118,3,11
2016-09-19T15:40:39.40Z,62.4081309,25.6570171,1064.739,-14.92,11.14,7.70,1.328,2.162,0.23,143.27092,0.63995,3,11
2016-09-19T15:40:39.60Z,62.4081033,25.6570568,1063.174,-15.33,10.31,7.78,1.325,2.163,0.24,146.08251,0.68044,3,11
2016-09-19T15:40:39.80Z,62.4080753,25.6570965,1061.642,-15.60,10.27,7.68,1.320,2.160,0.24,146.64432,0.65794,3,11
2016-09-19T15:40:40.00Z,62.4080467,25.6571367,1060.160,-15.89,10.41,7.55,1.315,2.156,0.23,146.77396,0.63284,3,11
2016-09-19T15:40:40.20Z,62.4080184,25.6571771,1058.754,-15.73,10.39,7.25,1.311,2.152,0.22,146.55657,0.67379,3,11
2016-09-19T15:40:40.40Z,62.4079902,25.6572173,1057.474,-15.79,10.31,6.84,1.308,2.144,0.23,146.86042,0.69533,3,11
2016-09-19T15:40:40.60Z,62.4079619,25.6572573,1056.333,-15.78,10.22,6.25,1.305,2.137,0.23,147.06979,0.71690,3,11
2016-09-19T15:40:40.80Z,62.4079339,25.6572967,1055.213,-15.73,10.09,5.80,1.301,2.124,0.23,147.30882,0.71773,3,11
2016-09-19T15:40:41.00Z,62.4079058,25.6573347,1054.274,-15.69,9.87,5.43,1.299,2.112,0.23,147.82055,0.78963,3,11
2016-09-19T15:40:41.20Z,62.4078784,25.6573733,1053.336,-15.42,9.93,5.16,1.295,2.104,0.23,147.21337,0.77690,3,11
2016-09-19T15:40:41.40Z,62.4078516,25.6574127,1052.380,-14.93,10.14,5.05,1.293,2.100,0.25,145.82373,0.80675,3,11
2016-09-19T15:40:41.60Z,62.4078256,25.6574524,1051.435,-14.45,10.23,5.01,1.292,2.096,0.25,144.69006,0.83763,3,11
2016-09-19T15:40:41.80Z,62.4078004,25.6574924,1050.445,-14.03,10.39,5.09,1.291,2.090,0.25,143.46682,0.81805,3,11
2016-09-19T15:40:42.00Z,62.4077756,25.6575329,1049.376,-13.75,10.53,5.23,1.288,2.084,0.24,142.56553,0.80773,3,11
2016-09-19T15:40:42.20Z,62.4077512,25.6575733,1048.250,-13.53,10.53,5.46,1.286,2.080,0.22,142.11014,0.76398,3,11
2016-09-19T15:40:42.40Z,62.4077273,25.6576142,1047.052,-13.33,10.62,5.69,1.283,2.073,0.22,141.45996,0.76491,3,11
2016-09-19T15:40:42.60Z,62.4077039,25.6576555,1045.809,-12.97,10.69,5.94,1.281,2.066,0.23,140.49887,0.76430,3,11
2016-09-19T15:40:42.80Z,62.4076812,25.6576972,1044.545,-12.59,10.82,6.08,1.279,2.059,0.24,139.30490,0.74823,3,11
2016-09-19T15:40:43.00Z,62.4076598,25.6577399,1043.301,-11.90,11.01,6.21,1.277,2.053,0.23,137.22718,0.81929,3,11
2016-09-19T15:40:43.20Z,62.4076396,25.6577835,1042.015,-11.38,11.35,6.31,1.272,2.043,0.23,135.07760,0.77919,3,11
2016-09-19T15:40:43.40Z,62.4076207,25.6578290,1040.645,-10.56,11.82,6.51,1.269,2.033,0.25,131.78833,0.79013,3,11
2016-09-19T15:40:43.60Z,62.4076029,25.6578754,1039.282,-9.89,11.95,6.68,1.263,2.023,0.25,129.60311,0.78695,3,11
2016-09-19T15:40:43.80Z,62.4075865,25.6579224,1037.771,-9.10,12.16,7.02,1.258,2.013,0.25,126.79496,0.79224,3,11
2016-09-19T15:40:44.00Z,62.4075710,25.6579695,1036.189,-8.48,12.22,7.38,1.252,2.003,0.25,124.76672,0.76603,3,11
2016-09-19T15:40:44.20Z,62.4075574,25.6580172,1034.559,-7.59,12.35,7.72,1.247,1.994,0.25,121.56756,0.79354,3,11
2016-09-19T15:40:44.40Z,62.4075455,25.6580661,1032.834,-6.71,12.52,8.16,1.244,1.975,0.23,118.17732,0.85000,3,11
2016-09-19T15:40:44.60Z,62.4075346,25.6581158,1031.061,-6.09,12.90,8.48,1.242,1.964,0.22,115.27156,0.92183,3,11
2016-09-19T15:40:44.80Z,62.4075248,25.6581661,1029.235,-5.46,13.13,8.78,1.239,1.953,0.22,112.57377,0.89738,3,11
2016-09-19T15:40:45.00Z,62.4075163,25.6582161,1027.283,-4.95,13.18,9.03,1.235,1.942,0.22,110.57460,0.88091,3,11
2016-09-19T15:40:45.20Z,62.4075081,25.6582681,1025.346,-4.48,13.37,9.18,1.232,1.931,0.22,108.53263,0.86518,3,11
2016-09-19T15:40:45.40Z,62.4075009,25.6583197,1023.436,-4.04,13.41,9.19,1.228,1.921,0.22,106.76472,0.86565,3,11
2016-09-19T15:40:45.60Z,62.4074938,25.6583727,1021.589,-3.89,13.62,9.12,1.226,1.915,0.23,105.94262,0.85164,3,11
2016-09-19T15:40:45.80Z,62.4074865,25.6584267,1019.784,-3.89,13.86,9.00,1.223,1.910,0.23,105.69872,0.83772,3,11
2016-09-19T15:40:46.00Z,62.4074792,25.6584816,1018.068,-4.15,14.12,8.73,1.221,1.903,0.23,106.36891,0.81505,3,11
2016-09-19T15:40:46.20Z,62.4074710,25.6585376,1016.375,-4.58,14.40,8.51,1.219,1.899,0.23,107.64074,0.84469,3,11
2016-09-19T15:40:46.40Z,62.4074618,25.6585945,1014.783,-5.12,14.60,8.19,1.217,1.895,0.23,109.33674,0.81118,3,11
2016-09-19T15:40:46.60Z,62.4074511,25.6586506,1013.227,-6.00,14.59,7.99,1.215,1.891,0.23,112.36495,0.77997,3,11
2016-09-19T15:40:46.80Z,62.4074386,25.6587073,1011.706,-6.97,14.68,7.81,1.214,1.887,0.24,115.42024,0.75433,3,11
2016-09-19T15:40:47.00Z,62.4074238,25.6587625,1010.153,-8.19,14.38,7.81,1.212,1.882,0.23,119.64251,0.74341,3,11
2016-09-19T15:40:47.20Z,62.4074070,25.6588171,1008.512,-9.31,14.15,7.94,1.209,1.868,0.24,123.34433,0.70904,3,11
2016-09-19T15:40:47.40Z,62.4073882,25.6588699,1006.836,-10.39,13.70,8.13,1.207,1.856,0.24,127.17493,0.69937,3,11
2016-09-19T15:40:47.60Z,62.4073678,25.6589215,1005.117,-11.32,13.39,8.36,1.205,1.847,0.24,130.21712,0.69573,3,11
2016-09-19T15:40:47.80Z,62.4073456,25.6589716,1003.402,-12.28,13.02,8.49,1.203,1.843,0.25,133.33182,0.69571,3,11
2016-09-19T15:40:48.00Z,62.4073220,25.6590207,1001.726,-13.18,12.73,8.43,1.202,1.837,0.25,135.98448,0.69330,3,11
2016-09-19T15:40:48.20Z,62.4072970,25.6590689,1000.049,-13.92,12.51,8.31,1.201,1.831,0.25,138.04128,0.66769,3,11
2016-09-19T15:40:48.40Z,62.4072709,25.6591163,998.414,-14.55,12.26,8.21,1.200,1.830,0.25,139.86915,0.67682,3,11
2016-09-19T15:40:48.60Z,62.4072441,25.6591638,996.898,-14.88,12.19,7.88,1.199,1.829,0.24,140.66389,0.66862,3,11
2016-09-19T15:40:48.80Z,62.4072175,25.6592119,995.426,-14.85,12.38,7.57,1.198,1.827,0.30,140.19724,0.64808,3,11
2016-09-19T15:40:49.00Z,62.4071914,25.6592595,994.042,-14.56,12.36,7.31,1.198,1.824,0.29,139.67798,0.67581,3,11
2016-09-19T15:40:49.20Z,62.4071660,25.6593085,992.715,-14.19,12.67,7.04,1.197,1.819,0.29,138.23434,0.66029,3,11
2016-09-19T15:40:49.40Z,62.4071420,25.6593589,991.356,-13.42,12.97,6.94,1.194,1.814,0.26,135.99613,0.63661,3,11
2016-09-19T15:40:49.60Z,62.4071193,25.6594107,989.964,-12.63,13.27,6.93,1.191,1.808,0.25,133.58802,0.64555,3,11
2016-09-19T15:40:49.80Z,62.4070981,25.6594636,988.527,-11.84,13.49,7.04,1.183,1.798,0.24,131.27361,0.62673,3,11
2016-09-19T15:40:50.00Z,62.4070783,25.6595157,987.101,-11.01,13.45,7.14,1.180,1.789,0.26,129.30230,0.62085,3,11
2016-09-19T15:40:50.20Z,62.4070604,25.6595691,985.613,-10.00,13.76,7.33,1.176,1.780,0.26,126.01263,0.68659,3,11
2016-09-19T15:40:50.40Z,62.4070442,25.6596228,984.088,-9.05,13.86,7.50,1.173,1.774,0.28,123.16383,0.75015,3,11
2016-09-19T15:40:50.60Z,62.4070299,25.6596772,982.505,-8.00,14.02,7.75,1.171,1.768,0.28,119.71425,0.78247,3,11
2016-09-19T15:40:50.80Z,62.4070174,25.6597324,980.879,-7.01,14.17,7.93,1.170,1.766,0.28,116.31639,0.84428,3,11
2016-09-19T15:40:51.00Z,62.4070066,25.6597880,979.246,-6.13,14.23,8.09,1.169,1.764,0.32,113.30989,0.87714,3,11
2016-09-19T15:40:51.20Z,62.4069978,25.6598426,977.591,-5.02,14.16,8.19,1.170,1.763,0.30,109.53134,0.94980,3,11
2016-09-19T15:40:51.40Z,62.4069908,25.6598968,975.896,-4.01,14.11,8.28,1.168,1.759,0.25,105.87603,0.91122,3,11
2016-09-19T15:40:51.60Z,62.4069857,25.6599513,974.213,-2.96,14.10,8.33,1.168,1.755,0.27,101.86983,0.99963,3,11
2016-09-19T15:40:51.80Z,62.4069824,25.6600054,972.523,-1.90,13.89,8.32,1.163,1.740,0.23,97.78196,0.96024,3,11
2016-09-19T15:40:52.00Z,62.4069809,25.6600575,970.915,-0.91,13.51,8.20,1.161,1.730,0.23,93.86546,1.01746,3,11
2016-09-19T15:40:52.20Z,62.4069814,25.6601082,969.292,0.18,13.12,8.13,1.158,1.717,0.23,89.21513,0.91147,3,11
2016-09-19T15:40:52.40Z,62.4069838,25.6601567,967.669,1.25,12.55,8.10,1.155,1.705,0.22,84.29870,0.94272,3,11
2016-09-19T15:40:52.60Z,62.4069878,25.6602029,966.021,2.23,12.00,8.17,1.153,1.695,0.22,79.49205,0.97608,3,11
2016-09-19T15:40:52.80Z,62.4069937,25.6602462,964.323,3.24,11.30,8.39,1.150,1.686,0.23,74.02319,1.01217,3,11
2016-09-19T15:40:53.00Z,62.4070011,25.6602865,962.550,4.09,10.57,8.61,1.149,1.678,0.23,68.86086,1.06104,3,11
2016-09-19T15:40:53.20Z,62.4070100,25.6603237,960.735,4.91,9.71,8.84,1.147,1.672,0.23,63.17761,1.10373,3,11
2016-09-19T15:40:53.40Z,62.4070201,25.6603579,958.860,5.55,8.94,9.08,1.146,1.666,0.23,58.16683,1.15298,3,11
2016-09-19T15:40:53.60Z,62.4070316,25.6603893,956.941,6.33,8.23,9.28,1.146,1.663,0.23,52.42939,1.17825,3,11
2016-09-19T15:40:53.80Z,62.4070439,25.6604187,955.021,6.84,7.61,9.32,1.146,1.660,0.23,48.04827,1.22872,3,11
2016-09-19T15:40:54.00Z,62.4070575,25.6604461,953.131,7.49,7.14,9.31,1.146,1.659,0.23,43.60467,1.23746,3,11
2016-09-19T15:40:54.20Z,62.4070719,25.6604725,951.305,7.98,6.77,9.10,1.146,1.658,0.24,40.33779,1.24256,3,11
2016-09-19T15:40:54.40Z,62.4070867,25.6604976,949.646,8.27,6.40,8.69,1.145,1.657,0.23,37.74059,1.21745,3,11
2016-09-19T15:40:54.60Z,62.4071017,25.6605246,948.114,8.12,6.77,8.04,1.142,1.654,0.22,39.79545,1.11014,3,11
2016-09-19T15:40:54.80Z,62.4071153,25.6605546,946.790,7.55,7.58,7.34,1.142,1.652,0.23,45.11499,1.25573,3,11
2016-09-19T15:40:55.00Z,62.4071269,25.6605873,945.522,6.44,8.39,6.83,1.139,1.649,0.23,52.48809,1.15816,3,11
2016-09-19T15:40:55.20Z,62.4071356,25.6606237,944.250,4.91,9.41,6.67,1.138,1.646,0.24,62.42881,1.17273,3,11
2016-09-19T15:40:55.40Z,62.4071405,25.6606629,942.811,2.85,10.26,7.03,1.137,1.636,0.24,74.47302,1.17658,3,11
2016-09-19T15:40:55.60Z,62.4071413,25.6607022,941.086,0.60,10.34,7.97,1.133,1.627,0.22,86.67117,1.18139,3,11
2016-09-19T15:40:55.80Z,62.4071384,25.6607403,938.992,-1.36,9.81,9.29,1.128,1.624,0.24,97.91571,1.39497,3,11
2016-09-19T15:40:56.00Z,62.4071324,25.6607726,936.573,-3.05,8.41,10.64,1.122,1.619,0.25,109.94071,1.41896,3,11
2016-09-19T15:40:56.20Z,62.4071245,25.6607975,933.777,-4.18,6.54,12.04,1.120,1.615,0.27,122.59583,1.60859,3,11
2016-09-19T15:40:56.40Z,62.4071161,25.6608147,930.711,-4.57,4.56,13.43,1.118,1.609,0.28,135.08668,1.94266,3,11
2016-09-19T15:40:56.60Z,62.4071093,25.6608236,927.385,-3.86,2.33,14.74,1.116,1.602,0.28,148.92331,2.68861,3,11
2016-09-19T15:40:56.80Z,62.4071061,25.6608258,923.913,-1.92,0.68,15.75,1.114,1.595,0.29,160.54018,6.18380,3,11
2016-09-19T15:40:57.00Z,62.4071058,25.6608270,920.461,-0.35,0.35,16.28,1.110,1.586,0.29,135.63321,26.12412,3,11
2016-09-19T15:40:57.20Z,62.4071072,25.6608305,917.004,0.73,0.79,16.63,1.105,1.574,0.29,47.25400,11.50376,3,11
2016-09-19T15:40:57.40Z,62.4071122,25.6608372,913.591,2.69,1.56,16.76,1.103,1.572,0.30,30.15626,4.12639,3,11
2016-09-19T15:40:57.60Z,62.4071175,25.6608513,910.209,2.94,3.46,16.79,1.102,1.568,0.30,49.71036,3.01277,3,11
2016-09-19T15:40:57.80Z,62.4071232,25.6608726,906.903,3.20,5.41,16.65,1.102,1.564,0.31,59.38373,2.27942,3,11
2016-09-19T15:40:58.00Z,62.4071285,25.6609025,903.567,2.95,7.49,16.60,1.100,1.558,0.28,68.50386,1.46329,3,11
2016-09-19T15:40:58.20Z,62.4071320,25.6609393,900.330,2.02,9.34,16.36,1.099,1.554,0.28,77.82864,1.19753,3,11
2016-09-19T15:40:58.40Z,62.4071334,25.6609811,897.125,0.77,10.79,16.16,1.096,1.549,0.27,85.91707,1.05494,3,11
2016-09-19T15:40:58.60Z,62.4071324,25.6610284,893.951,-0.46,12.11,16.03,1.093,1.545,0.26,92.19516,0.92344,3,11
2016-09-19T15:40:58.80Z,62.4071292,25.6610800,890.832,-1.72,13.27,15.81,1.090,1.541,0.25,97.37246,0.84271,3,11
2016-09-19T15:40:59.00Z,62.4071241,25.6611355,887.820,-2.87,14.29,15.38,1.089,1.539,0.25,101.35960,0.81876,3,11
2016-09-19T15:40:59.20Z,62.4071172,25.6611937,884.938,-3.89,15.01,14.87,1.088,1.539,0.26,104.51603,0.77575,3,11
2016-09-19T15:40:59.40Z,62.4071086,25.6612545,882.197,-4.79,15.63,14.29,1.088,1.539,0.26,107.03611,0.75027,3,11
2016-09-19T15:40:59.60Z,62.4070984,25.6613169,879.603,-5.76,16.13,13.66,1.087,1.538,0.25,109.65907,0.71239,3,11
2016-09-19T15:40:59.80Z,62.4070871,25.6613812,877.170,-6.41,16.63,12.96,1.087,1.536,0.25,111.07361,0.69035,3,11
2016-09-19T15:41:00.00Z,62.4070750,25.6614467,874.922,-6.86,16.96,12.14,1.086,1.535,0.24,112.01631,0.66803,3,11
2016-09-19T15:41:00.20Z,62.4070623,25.6615133,872.883,-7.14,17.16,11.23,1.085,1.533,0.23,112.57494,0.64910,3,11
2016-09-19T15:41:00.40Z,62.4070495,25.6615803,871.011,-7.30,17.29,10.34,1.083,1.531,0.23,112.88396,0.64299,3,11
2016-09-19T15:41:00.60Z,62.4070367,25.6616474,869.337,-7.21,17.31,9.40,1.083,1.529,0.23,112.60551,0.65243,3,11
2016-09-19T15:41:00.80Z,62.4070246,25.6617145,867.858,-6.85,17.24,8.52,1.082,1.527,0.22,111.67151,0.66395,3,11
2016-09-19T15:41:01.00Z,62.4070136,25.6617809,866.524,-6.21,17.14,7.68,1.081,1.526,0.23,109.93069,0.68382,3,11
2016-09-19T15:41:01.20Z,62.4070041,25.6618456,865.323,-5.44,16.79,6.91,1.081,1.523,0.23,107.95412,0.77901,3,11
2016-09-19T15:41:01.40Z,62.4069965,25.6619087,864.260,-4.37,16.42,6.25,1.079,1.519,0.22,104.89280,0.79748,3,11
2016-09-19T15:41:01.60Z,62.4069915,25.6619693,863.178,-2.91,15.70,5.89,1.079,1.513,0.23,100.49586,0.84697,3,11
2016-09-19T15:41:01.80Z,62.4069888,25.6620277,862.078,-1.54,15.10,5.70,1.079,1.509,0.24,95.81982,0.87258,3,11
2016-09-19T15:41:02.00Z,62.4069882,25.6620828,860.961,-0.27,14.23,5.73,1.079,1.508,0.25,91.06968,1.00851,3,11
2016-09-19T15:41:02.20Z,62.4069897,25.6621335,859.748,0.87,13.24,5.95,1.078,1.509,0.23,86.25508,0.96846,3,11
2016-09-19T15:41:02.40Z,62.4069932,25.6621803,858.393,1.93,12.19,6.38,1.078,1.511,0.24,80.99624,1.03695,3,11
2016-09-19T15:41:02.60Z,62.4069984,25.6622229,856.865,2.89,11.11,6.96,1.078,1.513,0.24,75.40057,1.17638,3,11
2016-09-19T15:41:02.80Z,62.4070053,25.6622612,855.180,3.89,10.05,7.61,1.078,1.514,0.25,68.84117,1.25305,3,11
2016-09-19T15:41:03.00Z,62.4070138,25.6622953,853.419,4.75,8.95,8.15,1.078,1.516,0.25,62.03294,1.29427,3,11
2016-09-19T15:41:03.20Z,62.4070238,25.6623261,851.537,5.52,8.00,8.64,1.077,1.516,0.25,55.41354,1.27312,3,11
2016-09-19T15:41:03.40Z,62.4070350,25.6623535,849.570,6.25,7.10,9.05,1.076,1.514,0.25,48.67047,1.31513,3,11
2016-09-19T15:41:03.60Z,62.4070464,25.6623804,847.645,6.20,6.91,9.26,1.073,1.511,0.25,48.09438,1.36537,3,11
2016-09-19T15:41:03.80Z,62.4070595,25.6624016,845.731,7.12,5.61,9.49,1.071,1.512,0.25,38.24297,1.56829,3,11
2016-09-19T15:41:04.00Z,62.4070733,25.6624209,843.773,7.64,5.04,9.65,1.067,1.514,0.27,33.42315,1.56409,3,11
2016-09-19T15:41:04.20Z,62.4070885,25.6624382,841.828,8.31,4.50,9.70,1.064,1.515,0.25,28.46245,1.57153,3,11
2016-09-19T15:41:04.40Z,62.4071043,25.6624535,839.952,8.66,4.02,9.57,1.060,1.515,0.24,24.93051,1.36446,3,11
2016-09-19T15:41:04.60Z,62.4071214,25.6624681,838.118,9.54,3.79,9.35,1.059,1.512,0.24,21.68050,1.33143,3,11
2016-09-19T15:41:04.80Z,62.4071381,25.6624840,836.291,9.37,3.98,9.14,1.058,1.506,0.23,23.00633,1.22110,3,11
2016-09-19T15:41:05.00Z,62.4071543,25.6625009,834.654,9.06,4.24,8.63,1.057,1.502,0.23,25.08121,1.27762,3,11
2016-09-19T15:41:05.20Z,62.4071702,25.6625204,833.158,8.77,4.95,8.06,1.056,1.498,0.22,29.44183,1.21920,3,11
2016-09-19T15:41:05.40Z,62.4071849,25.6625432,831.792,8.21,5.83,7.43,1.055,1.494,0.22,35.37401,1.23974,3,11
2016-09-19T15:41:05.60Z,62.4071976,25.6625710,830.535,7.05,7.11,6.90,1.054,1.492,0.22,45.23472,1.17755,3,11
2016-09-19T15:41:05.80Z,62.4072073,25.6626031,829.277,5.38,8.26,6.67,1.053,1.491,0.22,56.92998,1.18356,3,11
2016-09-19T15:41:06.00Z,62.4072131,25.6626395,827.891,3.31,9.39,6.92,1.052,1.488,0.24,70.55869,1.21208,3,11
2016-09-19T15:41:06.20Z,62.4072144,25.6626768,826.180,0.88,9.56,7.77,1.050,1.486,0.24,84.74696,1.38730,3,11
2016-09-19T15:41:06.40Z,62.4072119,25.6627115,824.251,-1.23,8.92,8.71,1.048,1.486,0.25,97.86426,1.49534,3,11
2016-09-19T15:41:06.60Z,62.4072062,25.6627412,821.877,-3.01,7.71,10.08,1.046,1.485,0.26,111.36136,1.47963,3,11
2016-09-19T15:41:06.80Z,62.4071987,25.6627639,819.120,-4.00,5.95,11.51,1.044,1.482,0.28,123.90135,1.78147,3,11
2016-09-19T15:41:07.00Z,62.4071906,25.6627778,815.983,-4.38,3.77,13.05,1.042,1.475,0.28,139.25042,2.16875,3,11
2016-09-19T15:41:07.20Z,62.4071848,25.6627838,812.845,-3.30,1.64,14.09,1.042,1.472,0.29,153.50165,3.52303,3,11
2016-09-19T15:41:07.40Z,62.4071822,25.6627857,809.692,-1.67,0.52,14.64,1.040,1.471,0.30,162.64210,7.29262,3,11
2016-09-19T15:41:07.60Z,62.4071820,25.6627886,806.563,-0.20,0.68,14.99,1.040,1.471,0.31,106.15257,19.37631,3,11
2016-09-19T15:41:07.80Z,62.4071826,25.6627949,803.374,0.35,1.58,15.32,1.039,1.470,0.31,77.67169,7.90150,3,11
2016-09-19T15:41:08.00Z,62.4071839,25.6628052,800.138,0.75,2.59,15.67,1.039,1.469,0.30,73.92908,4.60871,3,11
2016-09-19T15:41:08.20Z,62.4071846,25.6628212,796.856,0.40,4.05,15.95,1.038,1.469,0.30,84.34626,3.12644,3,11
2016-09-19T15:41:08.40Z,62.4071836,25.6628436,793.461,-0.56,5.73,16.30,1.037,1.468,0.29,95.60170,1.96144,3,11
2016-09-19T15:41:08.60Z,62.4071797,25.6628721,789.975,-2.13,7.31,16.68,1.035,1.463,0.29,106.24611,1.53421,3,11
2016-09-19T15:41:08.80Z,62.4071724,25.6629057,786.498,-3.99,8.65,16.92,1.034,1.462,0.29,114.76315,1.22854,3,11
